id,Year,Sport,Discipline,,Country,Gender,Event,Medal,Athlete,City
19012,1988,Handball,Handball,,NOR,Women,Handball,Silver,"STEEN, Ingrid",Seoul
19013,1988,Handball,Handball,,NOR,Women,Handball,Silver,"SUNDAL, Heidi",Seoul
19014,1988,Handball,Handball,,NOR,Women,Handball,Silver,"SVENDSEN, Cathrine",Seoul
19015,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"BENNINGA, Marc Alexander",Seoul
19016,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"BOVELANDER, Floris Jan",Seoul
19017,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"BRINKMAN, Jacques",Seoul
19018,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"CRUCQ, Maurits",Seoul
19019,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"DELISSEN, Marc",Seoul
19020,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"DIEPEVEEN, Cees Jaan",Seoul
19021,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"FABER, Patrick Franciscus Maria",Seoul
19022,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"JANSEN, Franciscus Ronaldus Maria",Seoul
19023,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"KLAASSEN, Rene Nico Hubertus",Seoul
19024,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"KOOIJMAN, Hendrik Jan",Seoul
19025,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"KRUIZE, Jan Hidde",Seoul
19026,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"LEISTRA, Frank",Seoul
19027,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"PARLEVLIET, Erik Robbert",Seoul
19028,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"SCHLATMANN, Gert Jan",Seoul
19029,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"STEENS, Timotheus Bernardus",Seoul
19030,1988,Hockey,Hockey,,NED,Men,Hockey,Bronze,"VAN DEN HONERT, Taco",Seoul
19031,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"BARBER, Paul Jason",Seoul
19032,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"BATCHELOR, Steven James",Seoul
19033,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"BHAURA, Kulbir Singh",Seoul
19034,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"CLIFT, Robert",Seoul
19035,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"DODDS, Richard David Allan",Seoul
19036,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"FAULKNER, David Andrew Vince.",Seoul
19037,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"GARCIA, Russell Simon",Seoul
19038,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"GRIMLEY, Martyn Andrew",Seoul
19039,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"KERLY, Sean Robin",Seoul
19040,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"KIRKWOOD, James William",Seoul
19041,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"LEMAN, Richard Alexander",Seoul
19042,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"MARTIN, Stephen Alexander.",Seoul
19043,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"PAPPIN, Veryan Guy Henry",Seoul
19044,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"POTTER, Jonathan Nicholas M.",Seoul
19045,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"SHERWANI, Imran Ahmed Khan",Seoul
19046,1988,Hockey,Hockey,,GBR,Men,Hockey,Gold,"TAYLOR, Ian Charles Boucher",Seoul
19047,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"BLÖCHER, Stefan",Seoul
19048,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"BRINKMANN, Dirk",Seoul
19049,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"BRINKMANN, Thomas",Seoul
19050,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"DOPP, Heiner",Seoul
19051,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"FASTRICH, Hans-Henning",Seoul
19052,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"FISCHER, Carsten",Seoul
19053,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"FRANK, Tobias",Seoul
19054,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"FRIED, Volker",Seoul
19055,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"HANEL, Horst-Ulrich",Seoul
19056,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"HILGERS, Michael",Seoul
19057,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"KELLER, Andreas",Seoul
19058,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"METZ, Michael",Seoul
19059,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"MOLLANDIN, Andreas",Seoul
19060,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"RECK, Thomas Werner",Seoul
19061,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"SCHLIEMANN, Christian",Seoul
19062,1988,Hockey,Hockey,,FRG,Men,Hockey,Silver,"SCHMIDT-OPPER, Ekkhard",Seoul
19063,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"AARDENBURG, Willemien",Seoul
19064,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"BENNINGA, Carina",Seoul
19065,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"BOLHUIS-EIJSVOGEL, Maria Yolanda C.",Seoul
19066,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"BUTER, Yvonne",Seoul
19067,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"DE BEUS, Bernadette",Seoul
19068,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"FOKKE, Annemieke",Seoul
19069,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"HOLSBOER, Eleonoor Wendeline",Seoul
19070,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"LEJEUNE VAN DER BEN, Helena Johanna",Seoul
19071,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"LEJEUNE, Elisabeth Anne Marie",Seoul
19072,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"NIEUWEWNHUIZEN, Anne Lucia (Anneloes)",Seoul
19073,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"OHR, Martine",Seoul
19074,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"VAN DOORN, Marieke Birgitta",Seoul
19075,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"VAN MANEN, Aletta",Seoul
19076,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"VON WEILER, Sophie Pauline",Seoul
19077,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"WILLEMSE, Laurien",Seoul
19078,1988,Hockey,Hockey,,NED,Women,Hockey,Bronze,"WOLFF, Ingrid Imelda",Seoul
19079,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"BELBIN, Tracey Lee",Seoul
19080,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"BOWMAN, Deborah",Seoul
19081,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"CAPES, Lee",Seoul
19082,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"CAPES-HAGER, Michelle Edith",Seoul
19083,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"CARBON, Sally May",Seoul
19084,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"CLEMENT-DENNING, Elspeth",Seoul
19085,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"DORMAN, Loretta",Seoul
19086,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"FISH, Maree",Seoul
19087,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"HAWKES, Rechelle",Seoul
19088,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"HILLAS, Lorraine",Seoul
19089,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"PARTRIDGE, Kathleen Anne",Seoul
19090,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"PATMORE, Sharon",Seoul
19091,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"PEREIRA, Jacqueline Margaret",Seoul
19092,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"PISANI, Alexandra",Seoul
19093,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"SMALL, Kim",Seoul
19094,1988,Hockey,Hockey,,AUS,Women,Hockey,Gold,"TOOTH, Liane Marianne",Seoul
19095,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"CHANG, Eun-Jung",Seoul
19096,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"CHO, Ki-Hyang",Seoul
19097,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"CHOI, Choon-Ok",Seoul
19098,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"CHUNG, Eun-Kyung",Seoul
19099,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"CHUNG, Sang-Hyun",Seoul
19100,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"HAN, Gum Shil",Seoul
19101,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"HAN, Ok-Kyung",Seoul
19102,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"HWANG, Keum-Sook",Seoul
19103,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"JIN, Won-Sim",Seoul
19104,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"KIM, Mi-Sun",Seoul
19105,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"KIM, Soon-Duk",Seoul
19106,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"KIM, Young-Sook",Seoul
19107,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"LIM, Kye-Sook",Seoul
19108,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"PARK, Soon-Ja",Seoul
19109,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"SEO, Hyo-Sun",Seoul
19110,1988,Hockey,Hockey,,KOR,Women,Hockey,Silver,"SEO, Kwang-Mi",Seoul
19111,1988,Judo,Judo,,JPN,Men,- 60 KG,Bronze,"HOSOKAWA, Shinji",Seoul
19112,1988,Judo,Judo,,URS,Men,- 60 KG,Bronze,"TOTIKASHVILI, Amiran",Seoul
19113,1988,Judo,Judo,,KOR,Men,- 60 KG,Gold,"KIM, Jae-Yup",Seoul
19114,1988,Judo,Judo,,USA,Men,- 60 KG,Silver,"ASANO, Kevin Yoshimi",Seoul
19115,1988,Judo,Judo,,KOR,Men,+ 95KG (Heavyweight),Bronze,"CHO, Yong-Chul",Seoul
19116,1988,Judo,Judo,,URS,Men,+ 95KG (Heavyweight),Bronze,"VERICHEV, Grigori",Seoul
19117,1988,Judo,Judo,,JPN,Men,+ 95KG (Heavyweight),Gold,"SAITO, Hitoshi",Seoul
19118,1988,Judo,Judo,,GDR,Men,+ 95KG (Heavyweight),Silver,"STÖHR, Henry",Seoul
19119,1988,Judo,Judo,,FRA,Men,60 - 65KG (Half-Lightweight),Bronze,"CARABETTA, Bruno",Seoul
19120,1988,Judo,Judo,,JPN,Men,60 - 65KG (Half-Lightweight),Bronze,"YAMAMOTO, Yosuke",Seoul
19121,1988,Judo,Judo,,KOR,Men,60 - 65KG (Half-Lightweight),Gold,"LEE, Kyung-Keun",Seoul
19122,1988,Judo,Judo,,POL,Men,60 - 65KG (Half-Lightweight),Silver,"PAWLOWSKI, Janusz",Seoul
19123,1988,Judo,Judo,,USA,Men,65 - 71KG (Lightweight),Bronze,"SWAIN, Michael Lee",Seoul
19124,1988,Judo,Judo,,URS,Men,65 - 71KG (Lightweight),Bronze,"TENADZE, Georgi",Seoul
19125,1988,Judo,Judo,,FRA,Men,65 - 71KG (Lightweight),Gold,"ALEXANDRE, Marc",Seoul
19126,1988,Judo,Judo,,GDR,Men,65 - 71KG (Lightweight),Silver,"LOLL, Sven",Seoul
19127,1988,Judo,Judo,,GDR,Men,71 - 78KG (Half-Middleweight),Bronze,"BRECHOT, Torsten",Seoul
19128,1988,Judo,Judo,,URS,Men,71 - 78KG (Half-Middleweight),Bronze,"VARAEV, Bashir",Seoul
19129,1988,Judo,Judo,,POL,Men,71 - 78KG (Half-Middleweight),Gold,"LEGIEN, Waldemar",Seoul
19130,1988,Judo,Judo,,FRG,Men,71 - 78KG (Half-Middleweight),Silver,"WIENEKE, Frank",Seoul
19131,1988,Judo,Judo,,JPN,Men,78 - 86KG (Middleweight),Bronze,"OSAKO, Akinobu",Seoul
19132,1988,Judo,Judo,,NED,Men,78 - 86KG (Middleweight),Bronze,"SPIJKERS, Bernhard",Seoul
19133,1988,Judo,Judo,,AUT,Men,78 - 86KG (Middleweight),Gold,"SEISENBACHER, Peter",Seoul
19134,1988,Judo,Judo,,URS,Men,78 - 86KG (Middleweight),Silver,"SHESTAKOV, Vladimir",Seoul
19135,1988,Judo,Judo,,GBR,Men,86 - 95KG (Half-Heavyweight),Bronze,"STEWART, Dennis",Seoul
19136,1988,Judo,Judo,,BEL,Men,86 - 95KG (Half-Heavyweight),Bronze,"VAN DE WALLE, Robert",Seoul
19137,1988,Judo,Judo,,BRA,Men,86 - 95KG (Half-Heavyweight),Gold,"MIGUEL FERNANDEZ, Aurelio",Seoul
19138,1988,Judo,Judo,,FRG,Men,86 - 95KG (Half-Heavyweight),Silver,"MEILING, Marc",Seoul
19139,1988,Modern Pentathlon,Modern Pentath.,,URS,Men,Individual Competition,Bronze,"YAGORASHVILI, Vakhtang",Seoul
19140,1988,Modern Pentathlon,Modern Pentath.,,HUN,Men,Individual Competition,Gold,"MARTINEK, Janos",Seoul
19141,1988,Modern Pentathlon,Modern Pentath.,,ITA,Men,Individual Competition,Silver,"MASSULLO, Carlo",Seoul
19142,1988,Modern Pentathlon,Modern Pentath.,,GBR,Men,Team Competition,Bronze,"BROOKHOUSE, Graham Raymond",Seoul
19143,1988,Modern Pentathlon,Modern Pentath.,,GBR,Men,Team Competition,Bronze,"MAHONY, Dominic J.M.",Seoul
19144,1988,Modern Pentathlon,Modern Pentath.,,GBR,Men,Team Competition,Bronze,"PHELPS, Richard Lawson",Seoul
19145,1988,Modern Pentathlon,Modern Pentath.,,HUN,Men,Team Competition,Gold,"FABIAN, Laszlo",Seoul
19146,1988,Modern Pentathlon,Modern Pentath.,,HUN,Men,Team Competition,Gold,"MARTINEK, Janos",Seoul
19147,1988,Modern Pentathlon,Modern Pentath.,,HUN,Men,Team Competition,Gold,"MIZSER, Attila",Seoul
19148,1988,Modern Pentathlon,Modern Pentath.,,ITA,Men,Team Competition,Silver,"MASALA, Daniele",Seoul
19149,1988,Modern Pentathlon,Modern Pentath.,,ITA,Men,Team Competition,Silver,"MASSULLO, Carlo",Seoul
19150,1988,Modern Pentathlon,Modern Pentath.,,ITA,Men,Team Competition,Silver,"TIBERTI, Gianluca",Seoul
19151,1988,Rowing,Rowing,,YUG,Men,Coxless Pair (2-),Bronze,"MUJKIC, Sadik",Seoul
19152,1988,Rowing,Rowing,,YUG,Men,Coxless Pair (2-),Bronze,"PRESEREN, Bojan",Seoul
19153,1988,Rowing,Rowing,,GBR,Men,Coxless Pair (2-),Gold,"HOLMES, Andrew John",Seoul
19154,1988,Rowing,Rowing,,GBR,Men,Coxless Pair (2-),Gold,"REDGRAVE, Steven",Seoul
19155,1988,Rowing,Rowing,,ROU,Men,Coxless Pair (2-),Silver,"DOBRE, Danut",Seoul
19156,1988,Rowing,Rowing,,ROU,Men,Coxless Pair (2-),Silver,"NEAGU, Dragos",Seoul
19157,1988,Rowing,Rowing,,URS,Men,Double Sculls (2X),Bronze,"MARCHENKO, Aleksandr",Seoul
19158,1988,Rowing,Rowing,,URS,Men,Double Sculls (2X),Bronze,"YAKUSHA, Vasili",Seoul
19159,1988,Rowing,Rowing,,NED,Men,Double Sculls (2X),Gold,"FLORIJN, Ronald",Seoul
19160,1988,Rowing,Rowing,,NED,Men,Double Sculls (2X),Gold,"RIENKS, Nico",Seoul
19161,1988,Rowing,Rowing,,SUI,Men,Double Sculls (2X),Silver,"BODENMANN, Ueli",Seoul
19162,1988,Rowing,Rowing,,SUI,Men,Double Sculls (2X),Silver,"SCHWERZMANN, Beat",Seoul
19163,1988,Rowing,Rowing,,BUL,Women,Double Sculls (2X),Bronze,"MADINA, Stefka",Seoul
19164,1988,Rowing,Rowing,,BUL,Women,Double Sculls (2X),Bronze,"NINOVA, Violeta",Seoul
19165,1988,Rowing,Rowing,,GDR,Women,Double Sculls (2X),Gold,"PETER, Birgit",Seoul
19166,1988,Rowing,Rowing,,GDR,Women,Double Sculls (2X),Gold,"SCHRÖTER, Martina",Seoul
19167,1988,Rowing,Rowing,,ROU,Women,Double Sculls (2X),Silver,"COCHELEA, Veronica",Seoul
19168,1988,Rowing,Rowing,,ROU,Women,Double Sculls (2X),Silver,"LIPA, Elisabeta",Seoul
19169,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"BAUER, Seth David",Seoul
19170,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"BURDEN, William Douglas",Seoul
19171,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"MCLAUGHLIN, Jeffrey Dean",Seoul
19172,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"NORDELL, Peter W.",Seoul
19173,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"PATTON, Edward Bickford",Seoul
19174,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"PESCATORE, John A.",Seoul
19175,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"RUSHER, John Dunbar, Iv",Seoul
19176,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"SMITH, Jonathan S.",Seoul
19177,1988,Rowing,Rowing,,USA,Men,Eight With Coxswain (8+),Bronze,"TETI, Michael Francis",Seoul
19178,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"DOMAIN, Thomas",Seoul
19179,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"EICHHOLZ, Armin",Seoul
19180,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"KLEIN, Manfred Willi",Seoul
19181,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"MÄNNIG, Wolfgang",Seoul
19182,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"MELLINGHAUS, Matthias",Seoul
19183,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"MÖLLENKAMP, Thomas",Seoul
19184,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"RABE, Bahne",Seoul
19185,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"SCHULTZ, Eckhardt",Seoul
19186,1988,Rowing,Rowing,,FRG,Men,Eight With Coxswain (8+),Gold,"WESSLING, Ansgar",Seoul
19187,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"BUT, Veniamin",Seoul
19188,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"DIDUK, Viktor",Seoul
19189,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"DUMCHEV, Aleksandr",Seoul
19190,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"GURKOVSKY, Pavel",Seoul
19191,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"KOMAROV, Nikolai",Seoul
19192,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"LUKYANOV, Aleksandr",Seoul
19193,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"OMELYANOVICH, Viktor",Seoul
19194,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"TIKHANOV, Vasili",Seoul
19195,1988,Rowing,Rowing,,URS,Men,Eight With Coxswain (8+),Silver,"VASILIEV, Andrei",Seoul
19196,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"HAN, Ya-Qin",Seoul
19197,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"HE, Yanwen",Seoul
19198,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"HU, Ya-Dong",Seoul
19199,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"LI, Rong-Hua",Seoul
19200,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"YANG, Xiao",Seoul
19201,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"ZHANG, Xiang-Hua",Seoul
19202,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"ZHANG, Ya-Li",Seoul
19203,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"ZHOU, Shouying",Seoul
19204,1988,Rowing,Rowing,,CHN,Women,Eight With Coxswain (8+),Bronze,"ZHOU, Xiu-Hua",Seoul
19205,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"BALTHASAR, Ramona",Seoul
19206,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"HAACKER, Kathrin",Seoul
19207,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"KLUGE, Anja",Seoul
19208,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"NEUNAST, Daniela",Seoul
19209,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"SCHRÖR, Beatrix",Seoul
19210,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"STANGE, Uta",Seoul
19211,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"STRAUCH, Annegret",Seoul
19212,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"WILD-WAGNER, Ute",Seoul
19213,1988,Rowing,Rowing,,GDR,Women,Eight With Coxswain (8+),Gold,"ZEIDLER, Judith",Seoul
19214,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"ANITAS, Herta",Seoul
19215,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"ARMASESCU, Mihaela",Seoul
19216,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"BALAN-SNEP, Doina Lilian",Seoul
19217,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"BAZON, Adriana",Seoul
19218,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"HOMEGHI-BULARDA, Olga",Seoul
19219,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"NECULA, Veronica",Seoul
19220,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"OANCIA, Ecaterina",Seoul
19221,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"PUSCATU-ARBA, Rodica",Seoul
19222,1988,Rowing,Rowing,,ROU,Women,Eight With Coxswain (8+),Silver,"TRASCA, Marioara",Seoul
19223,1988,Rowing,Rowing,,FRG,Men,Four Without Coxswain (4-),Bronze,"GRABOW, Guido",Seoul
19224,1988,Rowing,Rowing,,FRG,Men,Four Without Coxswain (4-),Bronze,"GRABOW, Volker",Seoul
19225,1988,Rowing,Rowing,,FRG,Men,Four Without Coxswain (4-),Bronze,"KESSLAU, Norbert",Seoul
19226,1988,Rowing,Rowing,,FRG,Men,Four Without Coxswain (4-),Bronze,"PUTTLITZ, Jörg",Seoul
19227,1988,Rowing,Rowing,,GDR,Men,Four Without Coxswain (4-),Gold,"BRUDEL, Ralf",Seoul
19228,1988,Rowing,Rowing,,GDR,Men,Four Without Coxswain (4-),Gold,"FÖRSTER, Olaf",Seoul
19229,1988,Rowing,Rowing,,GDR,Men,Four Without Coxswain (4-),Gold,"GREINER, Thomas",Seoul
19230,1988,Rowing,Rowing,,GDR,Men,Four Without Coxswain (4-),Gold,"SCHRÖDER, Roland",Seoul
19231,1988,Rowing,Rowing,,USA,Men,Four Without Coxswain (4-),Silver,"BOHRER, Thomas Robert",Seoul
19232,1988,Rowing,Rowing,,USA,Men,Four Without Coxswain (4-),Silver,"KENNELLY, Richard",Seoul
19233,1988,Rowing,Rowing,,USA,Men,Four Without Coxswain (4-),Silver,"KRMPOTICH, David Mattthew",Seoul
19234,1988,Rowing,Rowing,,USA,Men,Four Without Coxswain (4-),Silver,"RODRIGUEZ, Raoul Pedro, Jr.",Seoul
19235,1988,Rowing,Rowing,,NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,"BIRD, Andrew",Seoul
19236,1988,Rowing,Rowing,,NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,"JOHNSTON, Gregory",Seoul
19237,1988,Rowing,Rowing,,NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,"KEYS, George",Seoul
19238,1988,Rowing,Rowing,,NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,"WHITE, Christopher S.",Seoul
19239,1988,Rowing,Rowing,,NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,"WRIGHT, Ian Andrew",Seoul
19240,1988,Rowing,Rowing,,GDR,Men,Four-Oared Shell With Coxswain (4-),Gold,"EICHWURZEL, Bernd",Seoul
19241,1988,Rowing,Rowing,,GDR,Men,Four-Oared Shell With Coxswain (4-),Gold,"KLAWONN, Frank",Seoul
19242,1988,Rowing,Rowing,,GDR,Men,Four-Oared Shell With Coxswain (4-),Gold,"NIESECKE, Bernd",Seoul
19243,1988,Rowing,Rowing,,GDR,Men,Four-Oared Shell With Coxswain (4-),Gold,"REIHER, Hendrik",Seoul
19244,1988,Rowing,Rowing,,GDR,Men,Four-Oared Shell With Coxswain (4-),Gold,"SCHMELING, Karsten",Seoul
19245,1988,Rowing,Rowing,,ROU,Men,Four-Oared Shell With Coxswain (4-),Silver,"LOVRENSCHI, Ladislau",Seoul
19246,1988,Rowing,Rowing,,ROU,Men,Four-Oared Shell With Coxswain (4-),Silver,"POPESCU, Dimitrie",Seoul
19247,1988,Rowing,Rowing,,ROU,Men,Four-Oared Shell With Coxswain (4-),Silver,"ROBU, Valentin",Seoul
19248,1988,Rowing,Rowing,,ROU,Men,Four-Oared Shell With Coxswain (4-),Silver,"SNEP, Ioan Gabor",Seoul
19249,1988,Rowing,Rowing,,ROU,Men,Four-Oared Shell With Coxswain (4-),Silver,"TOMOIAGA, Vasile",Seoul
19250,1988,Rowing,Rowing,,ROU,Women,Four-Oared Shell With Coxswain (4-),Bronze,"ANITAS, Herta",Seoul
19251,1988,Rowing,Rowing,,ROU,Women,Four-Oared Shell With Coxswain (4-),Bronze,"BALAN-SNEP, Doina Lilian",Seoul
19252,1988,Rowing,Rowing,,ROU,Women,Four-Oared Shell With Coxswain (4-),Bronze,"NECULA, Veronica",Seoul
19253,1988,Rowing,Rowing,,ROU,Women,Four-Oared Shell With Coxswain (4-),Bronze,"OANCIA, Ecaterina",Seoul
19254,1988,Rowing,Rowing,,ROU,Women,Four-Oared Shell With Coxswain (4-),Bronze,"TRASCA, Marioara",Seoul
